,filename,probability,xmin,ymin,xmax,ymax,height
617,004957.png,0.0711462450592885,482.38,183.59,498.63,225.28,41.69
618,004137.png,0.7246376811594203,687.56,173.45,698.98,194.53000000000003,21.08000000000004
619,005041.png,0.4326923076923077,338.18000000000006,180.49,346.77,203.49,23.0
620,002329.png,0.2272727272727272,542.21,175.41999999999996,551.1799999999998,192.49,17.07000000000005
621,002329.png,0.150197628458498,553.7,172.62,564.6299999999999,190.81,18.19
622,003470.png,0.0,356.84,188.11,360.57,199.27,11.159999999999968
623,003470.png,0.0251851851851851,463.97,179.08,466.2000000000001,185.03,5.949999999999989
624,003470.png,0.4545454545454545,622.28,176.58999999999995,627.98,195.69,19.100000000000023
625,003470.png,0.5217391304347826,627.74,173.87,633.44,195.69,21.819999999999997
626,003470.png,0.0,554.17,180.48,556.41,183.95,3.4700000000000277
627,004779.png,0.0,1059.67,179.02,1073.27,193.03,14.009999999999993
628,000374.png,0.5625,645.1000000000001,178.9,648.53,200.53,21.629999999999995
629,005621.png,0.0757575757575757,1143.8199999999997,203.23,1174.54,269.99,66.75999999999999
630,000376.png,0.5117056856187291,264.88,185.74,278.61,222.96000000000004,37.22000000000003
631,000376.png,0.4022988505747126,150.78000000000003,194.94,161.7,216.27000000000004,21.33000000000004
632,000376.png,0.8333333333333334,387.79,183.95,393.84,204.01,20.06
633,000376.png,0.4022988505747126,432.69000000000005,182.28,435.99,197.39,15.110000000000014
634,000376.png,0.2546419098143236,444.14,186.1,447.51,197.13,11.029999999999973
635,004186.png,0.6293706293706294,2.9200000000000017,168.40000000000003,20.42,185.43,17.029999999999973
636,000025.png,0.0105263157894736,652.4,200.37,652.4,202.54,2.169999999999959
637,004206.png,0.404040404040404,547.8399999999999,166.03,567.55,187.1,21.069999999999997
638,003465.png,0.067193675889328,380.66,199.08000000000004,401.84,213.37,14.289999999999964
639,003465.png,0.0371900826446281,355.03,200.1,364.11,214.12,14.019999999999982
640,003465.png,0.5351170568561873,389.08,183.42,398.7,194.75,11.33000000000004
641,003465.png,0.4691358024691358,399.0400000000001,190.29,412.1,211.57,21.279999999999973
642,003465.png,0.0277777777777777,672.74,180.0,677.95,185.7,5.699999999999989
643,002180.png,0.6,691.94,172.14,702.3,196.77,24.629999999999995
644,002723.png,0.75,472.02,180.33,485.23,210.28,29.94999999999999
645,006051.png,0.0625,229.46000000000004,180.97,238.51,187.82,6.850000000000023
646,006051.png,0.3333333333333333,341.83000000000004,178.32,349.61,193.56,15.240000000000007
647,003015.png,0.576923076923077,655.45,177.27999999999997,672.73,192.13,14.850000000000025
648,003015.png,0.2956989247311828,525.1400000000001,177.62,532.05,187.3,9.680000000000009
649,003015.png,0.1904761904761904,473.98,177.28000000000003,484.7000000000001,185.57,8.289999999999964
650,003015.png,0.0826446280991735,384.48,184.59000000000003,394.1,205.99,21.399999999999977
651,000235.png,0.2833333333333334,615.64,175.19,623.12,191.06,15.870000000000005
652,000235.png,0.39,621.03,174.28999999999996,628.21,192.26,17.970000000000027
653,001267.png,0.4702194357366771,771.44,163.62,803.1399999999999,231.42,67.79999999999995
654,001267.png,0.4430769230769231,704.23,165.68,717.6700000000001,200.44,34.75999999999999
655,001267.png,0.548076923076923,669.76,171.19,678.3799999999999,192.53000000000003,21.340000000000032
656,001267.png,0.7575757575757576,662.54,172.33,668.3499999999999,198.6,26.269999999999985
657,002322.png,0.075098814229249,785.42,170.25,805.88,189.56,19.31
658,002322.png,0.3633540372670807,1198.4899999999998,147.57999999999998,1214.46,182.57,34.99000000000001
659,002870.png,0.6944444444444445,593.1600000000001,175.13,598.2,190.52,15.389999999999986
660,002870.png,0.0139372822299651,769.6300000000001,187.75,770.56,187.75,0.0
661,002870.png,0.3799999999999999,746.05,174.42,753.5,194.58,20.160000000000025
662,001557.png,0.5277777777777777,634.81,176.78,640.8,191.78,15.0
663,004972.png,0.7575757575757576,481.32,169.08,487.22,185.34,16.25999999999999
664,002583.png,0.8264462809917354,772.83,161.07,798.12,268.78,107.70999999999998
665,002583.png,1.0,757.56,157.38,789.4000000000001,269.66,112.28000000000004
666,000736.png,0.012,244.98,219.87,251.54,221.25,1.3799999999999957
667,006342.png,0.072463768115942,578.64,173.22000000000003,586.34,186.11,12.889999999999986
668,003730.png,0.6818181818181818,664.35,178.31,670.18,196.2,17.889999999999986
669,002369.png,0.0909090909090909,817.5500000000002,197.34000000000003,860.3000000000002,301.0099999999999,103.66999999999985
670,002369.png,0.0826446280991735,1037.8199999999997,179.69,1110.79,299.88,120.19
671,002369.png,0.7083333333333334,460.62,173.32,472.91,218.54,45.22000000000003
672,000073.png,0.5244755244755244,687.3299999999999,170.46000000000004,697.02,193.61,23.149999999999977
673,000073.png,0.2222222222222222,672.8,171.84,688.71,192.92,21.079999999999984
674,000073.png,0.422077922077922,567.26,175.38,572.8599999999999,189.66,14.279999999999973
675,002420.png,0.8333333333333334,849.3,164.8,873.5,215.18,50.38
676,001239.png,0.0,527.3299999999999,190.43,540.81,211.05,20.620000000000005
677,001239.png,0.0,539.4300000000001,187.41,554.01,210.5,23.090000000000032
678,004009.png,0.0688405797101449,565.8900000000001,183.68,573.24,190.72,7.039999999999964
679,003198.png,0.5037878787878788,238.97,182.84,249.42,207.84,25.0
680,003198.png,0.272,708.02,173.2,712.98,187.09,13.889999999999986
681,002865.png,0.3409090909090909,749.58,172.07,755.07,195.76,23.69
682,003554.png,0.8695652173913043,451.72,162.09999999999997,463.39,197.56,35.46000000000004
683,003718.png,0.0909090909090909,3.3500000000000014,248.96000000000004,35.72,343.86,94.89999999999998
684,003718.png,0.012,196.47000000000003,322.64,208.75,322.64,0.0
685,003718.png,0.0757575757575757,260.1,212.12,319.27,262.36,50.24000000000001
686,003718.png,0.0757575757575757,275.73,226.63,349.4100000000001,315.94999999999993,89.31999999999996
687,003718.png,0.8264462809917354,610.63,170.81,639.65,228.87,58.06
688,003718.png,0.7575757575757576,631.84,167.45999999999998,656.4,219.93,52.47000000000003
689,003718.png,0.8264462809917354,654.16,165.23000000000002,682.07,227.75,62.51999999999998
690,003718.png,0.0826446280991735,386.14,190.36999999999995,397.7299999999999,210.57,20.200000000000045
691,003718.png,0.075098814229249,387.0,198.11,397.73,214.87,16.75999999999999
692,000341.png,1.0,236.69000000000003,163.75,282.47,288.57,124.82
693,000341.png,1.0,232.81000000000003,162.97000000000003,279.36,298.65,135.67999999999995
694,000341.png,0.2356902356902356,682.43,165.59,693.12,181.77,16.180000000000007
695,005883.png,0.0,548.5700000000002,180.6,555.27,188.29,7.689999999999998
696,002789.png,0.5714285714285714,679.45,170.36,687.6400000000001,178.05,7.689999999999998
697,002789.png,0.3,685.16,170.86,691.36,179.03999999999996,8.17999999999995
698,002789.png,0.314516129032258,691.5700000000002,172.78,698.77,179.48,6.699999999999989
699,002388.png,0.0,986.43,183.45,1009.16,243.2,59.75
700,006100.png,0.2979310344827586,634.18,174.11,637.65,184.03,9.91999999999996
701,004499.png,0.0,526.2,182.68,539.4100000000001,195.51,12.829999999999984
702,004499.png,0.0,805.22,171.40000000000003,818.8199999999999,183.45,12.049999999999956
703,004230.png,0.2766798418972332,139.67,193.75,183.47,248.97000000000003,55.22000000000003
704,004230.png,0.075098814229249,352.48,212.35,401.61,292.85,80.5
705,001440.png,0.0,737.7,170.51,743.97,191.88,21.370000000000005
706,002753.png,0.75,661.1299999999999,173.44,668.01,194.38,20.94
707,002753.png,0.7438016528925621,685.8299999999999,171.09999999999997,696.48,194.44,23.340000000000032
708,006065.png,0.0681818181818181,529.37,170.24,539.4,178.11,7.870000000000003
709,001981.png,0.5184,650.8499999999999,168.24,658.79,189.81,21.569999999999997
710,001981.png,0.2766798418972332,781.65,174.19,793.32,190.81,16.620000000000005
711,001981.png,0.5666666666666668,830.55,166.75,840.23,183.37,16.620000000000005
712,001981.png,0.0826446280991735,956.7,202.27000000000004,1003.88,276.06,73.78999999999996
713,001981.png,0.0826446280991735,1002.72,206.62,1037.35,277.04,70.42000000000002
714,001981.png,0.7196969696969696,1125.2800000000002,159.73,1159.9,229.23,69.5
715,001981.png,0.0629370629370629,446.03,172.04,465.14,204.53,32.49000000000001
716,001981.png,0.0347826086956521,381.74,178.24,404.0799999999999,209.99,31.75
717,001981.png,0.1025641025641025,240.02,181.96,260.87,202.55,20.590000000000032
718,001981.png,0.0629370629370629,126.09999999999998,181.72,145.95,201.06,19.340000000000032
719,001981.png,0.0757575757575757,42.42999999999999,193.1,72.21,215.17,22.069999999999997
720,001981.png,0.0412903225806451,27.040000000000003,186.40000000000003,39.2,197.31,10.909999999999968
721,006126.png,0.3749999999999999,620.8200000000002,174.87,627.04,189.65,14.779999999999973
722,001199.png,0.548076923076923,679.74,168.92,686.9199999999998,178.6,9.680000000000009
723,001199.png,0.3939393939393939,687.23,167.98,698.46,179.23,11.25
724,001928.png,0.0826446280991735,251.06,201.03000000000003,262.22,213.93,12.899999999999975
725,001928.png,0.0559440559440559,470.79,191.61,477.98,198.31,6.699999999999989
726,006785.png,0.6538461538461539,331.37,170.87,346.24,181.36,10.490000000000007
727,002920.png,0.8181818181818182,889.0800000000002,182.3,905.28,218.71,36.40999999999997
728,002920.png,1.0,908.03,182.91,919.65,215.04,32.129999999999995
729,002920.png,0.3043478260869565,1055.7,186.58,1088.72,224.52,37.94
730,002920.png,0.75,1111.98,191.6,1125.7400000000002,223.11,31.50999999999999
731,002920.png,0.5217391304347826,723.49,188.45,740.69,221.72,33.26999999999998
732,002920.png,0.75,660.0799999999999,175.06,671.54,217.12,42.06
733,002920.png,0.9090909090909092,676.51,178.12,685.69,215.21000000000004,37.09000000000003
734,002920.png,0.75,751.19,188.98,762.28,217.65,28.670000000000016
735,002920.png,0.2666666666666666,808.18,184.16000000000005,824.09,207.19,23.029999999999973
736,002920.png,0.438871473354232,1215.2399999999998,191.13,1224.0,281.76,90.63
737,000586.png,0.0,507.27,168.92000000000002,514.46,183.3,14.379999999999995
738,000586.png,0.0,599.97,177.31,616.19,207.51,30.19999999999999
739,006879.png,0.3494983277591973,497.44999999999993,175.93,509.37,200.98,25.049999999999955
740,003516.png,0.3227586206896551,658.89,184.4,670.13,211.14,26.74000000000001
741,001505.png,0.075098814229249,323.62,218.19,370.19,295.84,77.64999999999998
742,001505.png,0.0785123966942148,472.0,200.66,490.11,238.38,37.72000000000003
743,001505.png,0.0826446280991735,511.55,169.60000000000002,531.8800000000001,202.88,33.27999999999997
744,001505.png,0.075098814229249,549.99,175.51,560.3399999999999,195.11,19.600000000000023
745,003995.png,0.2586206896551724,731.52,167.68,735.73,177.61,9.930000000000009
746,003995.png,0.3406896551724138,737.31,164.63,742.03,173.81,9.180000000000009
747,003995.png,0.0629370629370629,436.72,174.13,442.9100000000001,184.09000000000003,9.960000000000036
748,003995.png,0.239880059970015,496.4,172.68,502.61,189.29,16.610000000000014
749,003995.png,0.6944444444444445,666.1399999999999,169.34999999999997,670.98,187.32,17.970000000000027
750,001237.png,0.2307692307692307,580.6400000000001,174.36,584.76,188.65,14.289999999999964
751,002699.png,0.3333333333333333,542.6,164.3,548.39,195.98,31.67999999999995
752,002699.png,0.0235191637630662,572.72,177.82,575.4300000000001,177.82,0.0
753,002699.png,0.6611570247933884,632.6100000000001,163.66999999999996,636.79,182.49,18.82000000000005
754,002699.png,0.6818181818181818,617.0899999999999,164.86,627.24,183.08000000000004,18.220000000000027
755,001371.png,0.72,692.4,173.2,704.57,185.6,12.399999999999975
756,005532.png,0.8695652173913043,1009.95,153.64999999999998,1083.76,355.25,201.6
757,005532.png,0.9090909090909092,1076.38,154.88,1135.4300000000003,356.48,201.6
758,005532.png,0.8264462809917354,843.8800000000001,148.74,884.48,267.97,119.23000000000002
759,005532.png,1.0,643.62,143.8,666.91,202.71,58.90999999999997
760,005532.png,0.9090909090909092,551.9000000000001,150.34000000000003,580.29,229.63,79.28999999999996
761,005532.png,0.8333333333333334,515.51,151.07,538.8,230.35,79.27999999999997
762,005532.png,0.6293706293706294,483.97,143.15,502.55,215.27,72.12
763,005532.png,1.0,472.48,146.43,489.98,211.99,65.56
764,005532.png,0.9090909090909092,555.5900000000001,144.79,561.06,164.46,19.670000000000016
765,005532.png,0.9090909090909092,597.14,146.43,611.35,193.96,47.52999999999997
766,005532.png,0.8181818181818182,461.0,146.43,473.5799999999999,196.69,50.25999999999999
767,005532.png,0.9090909090909092,450.62,143.7,464.28,200.52000000000004,56.82000000000005
768,005532.png,0.9090909090909092,411.25,150.8,425.47,190.14,39.339999999999975
769,005532.png,1.0,398.95,146.7,412.07,186.04,39.34000000000003
770,005532.png,0.8264462809917354,434.49,141.24,454.72,201.88,60.63999999999999
771,005532.png,1.0,427.93,142.33000000000004,439.95,200.24,57.90999999999997
772,005532.png,1.0,385.28,149.98000000000002,399.5,182.76,32.77999999999997
773,005532.png,0.6521739130434783,367.24,146.7,380.36,176.20999999999998,29.50999999999999
774,005532.png,0.5128205128205129,360.68,152.17,368.33,177.84,25.670000000000016
775,005532.png,0.7575757575757576,287.42,143.43,318.58,204.61,61.18000000000001
776,005532.png,0.9090909090909092,343.17999999999995,150.53000000000003,360.13,183.31,32.77999999999997
777,005532.png,0.8333333333333334,313.11,143.43,330.06000000000006,188.22,44.78999999999997
778,005532.png,0.8264462809917354,523.3800000000001,144.82,542.0,183.77000000000004,38.950000000000045
779,005532.png,0.7575757575757576,501.37,144.48000000000002,510.17,180.38,35.89999999999998
780,007156.png,0.0790513833992094,423.13,208.3,446.81000000000006,230.29,21.99000000000001
781,007156.png,0.4347826086956521,840.97,159.38,852.6299999999999,173.76999999999998,14.389999999999986
782,007156.png,0.422077922077922,809.5,159.38,823.0999999999999,174.94,15.560000000000002
783,007156.png,0.6159420289855072,571.9099999999999,173.29,580.46,190.79,17.5
784,000632.png,0.075098814229249,614.94,175.39,621.06,184.88,9.490000000000007
785,000632.png,0.3482142857142857,1231.39,167.64,1239.05,185.71000000000004,18.07000000000005
786,005239.png,0.9090909090909092,1074.85,172.77000000000004,1131.08,262.68,89.90999999999997
787,005239.png,1.0,1127.2,166.19,1180.72,266.94,100.75
788,005239.png,1.0,1152.8000000000002,168.9,1176.46,220.83,51.93000000000001
789,003754.png,0.0615942028985507,504.39,192.95,516.44,202.29,9.340000000000032
790,001120.png,0.4347826086956521,595.32,164.91000000000005,599.59,177.44,12.529999999999973
791,000922.png,0.0694444444444444,589.27,178.60000000000002,595.0900000000001,192.38,13.779999999999973
792,003055.png,0.0,451.63,186.58000000000004,461.25,196.74,10.159999999999968
793,003055.png,0.0555555555555555,569.42,185.04,576.61,190.99,5.9500000000000455
794,003912.png,0.2880658436213992,994.54,158.89,998.31,169.52999999999997,10.639999999999986
795,003155.png,0.0295652173913043,1008.6,189.17,1049.87,236.49,47.32000000000005
796,001279.png,0.9090909090909092,872.79,139.64999999999998,945.41,290.75,151.10000000000002
797,000685.png,0.0790513833992094,423.25,174.21000000000004,430.65,197.01,22.799999999999955
798,000685.png,0.0,518.02,175.34999999999997,551.8899999999999,250.3,74.95000000000005
799,000685.png,0.0277777777777777,461.47,171.92,466.3,175.91,3.990000000000009
800,000685.png,0.6944444444444445,727.06,162.63,750.71,185.36,22.730000000000015
801,002728.png,0.0289855072463768,560.0,183.24,576.0,197.52,14.279999999999973
802,002728.png,0.0,580.57,186.1,591.43,199.23,13.129999999999995
803,002728.png,0.5371900826446281,880.82,165.45,896.36,204.35,38.89999999999998
804,000448.png,0.8264462809917354,453.77,175.53,466.75,205.08,29.55000000000001
805,000448.png,0.4333333333333333,535.8,171.39,542.5899999999999,192.67,21.279999999999973
806,000448.png,0.4938271604938271,1142.94,139.84000000000003,1153.86,174.13,34.289999999999964
807,000448.png,0.1702380952380952,1148.5500000000002,142.5,1165.96,172.64999999999998,30.149999999999977
808,000448.png,1.0,453.62,174.86,467.03,205.05,30.19
809,000448.png,0.8333333333333334,508.01,173.67000000000002,516.05,198.94,25.269999999999985
810,000448.png,0.375,678.05,167.20999999999998,682.6400000000001,179.44,12.230000000000018
811,000448.png,0.4658385093167702,697.16,166.67000000000002,702.9,180.81,14.139999999999986
812,000448.png,0.3448275862068966,535.97,170.99,542.8599999999999,177.87,6.879999999999996
813,000448.png,0.7575757575757576,456.58,177.04000000000002,469.2,205.07,28.029999999999973
814,000448.png,0.8333333333333334,505.9500000000001,172.56,518.01,200.31,27.75
815,000448.png,0.4444444444444444,534.55,171.72,545.21,197.23,25.50999999999999
816,003942.png,0.4446153846153846,852.28,173.78000000000003,859.73,200.81,27.029999999999973
817,001708.png,0.0681818181818181,468.14,189.38,485.27,206.99,17.610000000000014
818,005445.png,0.0785123966942148,592.7,189.43,611.96,209.49,20.06
819,001252.png,0.0174216027874564,570.15,166.01,570.15,166.64999999999998,0.6399999999999864
820,001252.png,0.3174603174603174,680.5699999999999,169.74,686.05,185.15,15.409999999999968
821,001252.png,0.5172413793103449,671.33,170.43,677.15,185.83,15.399999999999975
822,002219.png,0.8181818181818182,663.3299999999999,171.32,672.31,194.98,23.659999999999968
823,002219.png,0.7438016528925621,695.3600000000001,166.52000000000004,706.44,194.68,28.159999999999968
824,004027.png,0.5217391304347826,558.06,172.56,567.22,196.69,24.129999999999995
825,003586.png,0.525691699604743,712.7,162.77000000000004,721.6800000000001,198.7,35.92999999999995
826,003586.png,0.576923076923077,524.31,164.84,531.23,187.65,22.81
827,003586.png,0.0641025641025641,329.1600000000001,176.24,337.24,188.52,12.279999999999973
828,003586.png,0.0544871794871794,345.92,175.03999999999996,356.1,189.12,14.08000000000004
829,003586.png,0.0276923076923076,377.66,174.44,388.44,199.3,24.860000000000014
830,003586.png,0.04,438.15,174.74,453.12,202.6,27.860000000000014
831,003586.png,0.0617283950617283,445.03,174.14,460.6,196.01,21.870000000000005
832,003586.png,0.032051282051282,404.31,177.14,424.07,205.29,28.149999999999977
833,003586.png,0.0258620689655172,511.80000000000007,166.95,524.08,187.32,20.370000000000005
834,007305.png,0.0,943.72,192.56,956.53,209.95,17.389999999999986
835,003504.png,0.0,126.34999999999998,196.89,141.68,210.37,13.480000000000018
836,003504.png,0.0,154.12,191.08000000000004,169.74,207.61,16.529999999999973
837,004015.png,0.2546419098143236,746.79,183.56,750.6399999999999,195.38,11.819999999999991
838,004015.png,0.3525641025641026,733.59,173.94,739.64,192.35,18.409999999999968
839,001283.png,0.0489510489510489,0.0,239.2,36.61,322.27,83.06999999999996
840,001283.png,0.0,521.54,189.85,530.72,198.03,8.180000000000007
841,000752.png,0.0688405797101449,567.8600000000001,186.06,579.02,195.98,9.91999999999996
842,000752.png,0.0618181818181818,457.30000000000007,187.07,471.15,201.36,14.29000000000002
843,002738.png,0.3162055335968379,733.26,170.69,742.98,195.2,24.50999999999999
844,001933.png,0.0,590.25,171.26999999999998,594.47,175.24,3.9700000000000273
845,005750.png,0.3812709030100334,698.3600000000001,169.26,712.31,194.14,24.879999999999995
846,005571.png,0.8264462809917354,635.75,171.26999999999998,642.74,187.99,16.720000000000027
847,003518.png,0.029810298102981,473.91,157.8,473.91,158.41000000000005,0.6100000000000136
848,001175.png,0.0,585.26,167.0,593.52,186.09000000000003,19.090000000000032
849,006286.png,0.0757575757575757,631.75,167.32,641.6799999999998,187.90000000000003,20.58000000000004
850,007286.png,0.9090909090909092,1199.88,157.7,1236.7200000000005,276.67,118.97000000000004
851,007286.png,1.0,1174.67,163.51,1214.23,269.31,105.8
852,007286.png,1.0,1019.16,162.74,1050.96,251.48,88.74000000000001
853,007286.png,0.0,895.06,181.73,957.5,248.77,67.04000000000002
854,007286.png,0.0,871.01,183.28,940.43,241.79,58.50999999999999
855,007286.png,0.9090909090909092,496.12,176.32,515.42,226.53000000000003,50.21000000000004
856,007286.png,0.9090909090909092,201.64,157.68,223.36,230.15000000000003,72.47000000000003
857,007286.png,1.0,219.09,167.37,245.07,228.99,61.620000000000005
858,007286.png,0.0,674.4,171.72999999999996,698.61,219.81,48.08000000000004
859,001280.png,0.0,546.53,192.93,571.74,217.34,24.409999999999968
860,005510.png,0.1304347826086956,323.05000000000007,204.64,336.87,248.64,44.0
861,005718.png,0.3246753246753247,915.56,169.21,936.1,208.72,39.50999999999999
862,001661.png,0.8264462809917354,778.94,172.2,791.77,220.82,48.620000000000005
863,001661.png,0.7905138339920948,765.3399999999999,168.31,779.72,221.99,53.68000000000001
864,001661.png,0.8264462809917354,411.11,180.47,419.27,203.03,22.56
865,001661.png,0.6153846153846154,381.19,180.86,392.07,196.03,15.16999999999996
866,001661.png,0.1748251748251748,304.24,182.41,315.9,194.86,12.450000000000044
867,001661.png,0.6293706293706294,985.45,167.25,994.43,192.25,25.0
868,006433.png,0.055026455026455,558.44,167.1,563.3299999999999,170.77,3.670000000000016
869,006433.png,0.1398601398601398,548.6600000000001,166.37,553.55,171.01999999999998,4.649999999999977
870,006433.png,0.2892561983471074,505.36,168.57,517.35,189.37,20.80000000000001
871,006174.png,0.6521739130434783,729.5900000000001,168.47,738.23,196.46,27.99000000000001
872,006174.png,0.4285714285714285,520.1100000000001,169.55,526.31,193.43,23.879999999999995
873,006174.png,0.5719063545150501,501.18000000000006,172.65000000000003,509.25,199.94,27.289999999999964
874,006174.png,0.576923076923077,412.13,169.38,420.81000000000006,197.09000000000003,27.71000000000004
875,006174.png,0.4094827586206896,400.37,168.54,407.37,188.41,19.870000000000005
876,004605.png,0.8333333333333334,790.29,165.26,847.1599999999999,297.12,131.86
877,006962.png,0.0,308.80999999999995,184.13,320.97,202.24,18.110000000000014
878,006962.png,0.0,402.13,179.67000000000002,409.83,192.56,12.889999999999986
879,003793.png,0.7114624505928854,406.4500000000001,172.15,424.03,221.09,48.94
880,004184.png,0.2318840579710145,187.84,179.7,209.56,215.74,36.04000000000002
881,006631.png,0.0790513833992094,524.8799999999999,183.7,535.05,193.04,9.340000000000032
882,000369.png,0.0544871794871794,0.0,278.57000000000005,36.8,302.6,24.029999999999973
883,000347.png,0.0654545454545454,110.45,195.3,130.37,233.58,38.27999999999997
884,003810.png,0.3195266272189349,814.75,170.21999999999997,820.26,183.7,13.480000000000018
885,003930.png,0.4153846153846153,423.09,172.41,428.3,185.58,13.170000000000016
886,003930.png,0.3724137931034483,438.11,174.25,443.01,189.25,15.0
887,000713.png,1.0,872.91,163.93,904.37,237.61,73.68
888,000713.png,0.3039591315453385,153.26999999999998,172.44,162.26,182.69,10.25
889,000713.png,0.4153846153846153,168.26,172.94,179.25,182.94,10.0
890,000713.png,0.72,189.74,171.19,200.23,184.44,13.25
891,000713.png,0.462962962962963,198.98,170.94,209.97,183.44,12.5
892,007118.png,0.6666666666666666,611.02,168.14,622.78,199.77,31.629999999999995
893,007118.png,0.9090909090909092,620.99,170.46,627.99,193.41,22.94999999999999
894,007118.png,0.6719367588932805,697.95,169.33,704.94,186.83,17.5
895,003168.png,0.0566666666666666,589.66,181.28,594.87,187.41,6.129999999999996
896,003531.png,0.1985294117647059,233.94,177.23,240.68,183.66,6.430000000000007
897,003531.png,0.3888888888888889,700.6000000000001,167.64999999999998,708.03,180.55999999999997,12.909999999999968
898,004657.png,0.2397435897435897,630.27,161.14,641.99,172.01999999999998,10.879999999999995
899,007290.png,0.8333333333333334,999.94,131.15999999999997,1089.96,370.0,238.84000000000003
900,007290.png,0.8333333333333334,1073.32,144.87,1154.53,370.0,225.13
901,007290.png,0.7575757575757576,1114.42,135.08000000000004,1208.35,370.0,234.92
902,007290.png,0.7575757575757576,693.3399999999999,165.76,708.74,208.36,42.60000000000002
903,007290.png,0.6923076923076923,712.06,164.85000000000002,726.8600000000001,207.75,42.89999999999998
904,001198.png,0.0,466.9,188.48,484.19,207.31,18.83000000000004
905,001198.png,0.0757575757575757,664.85,182.44,680.17,196.32,13.879999999999995
906,001198.png,0.0,698.33,182.44,713.08,200.29,17.850000000000023
907,001328.png,0.0680529300567107,1218.42,133.75,1242.0,231.94,98.19
908,001328.png,0.1183431952662722,70.27,193.21,86.17,223.43,30.220000000000027
909,006645.png,0.4195804195804196,762.0800000000002,172.6,774.49,188.42,15.819999999999991
910,006645.png,0.5555555555555556,1053.38,166.55,1062.3000000000002,195.23,28.67999999999995
911,006645.png,0.1888111888111888,1198.7600000000002,156.52000000000004,1210.79,176.43,19.909999999999968
912,007157.png,0.4158790170132325,368.8200000000001,184.52,376.1,202.99,18.470000000000027
913,002304.png,0.8695652173913043,317.19999999999993,181.93,326.89,210.2,28.269999999999985
914,002304.png,0.3347107438016529,341.4200000000001,176.65,354.47,209.21,32.56
915,001501.png,0.2740384615384615,646.28,171.51999999999998,651.72,185.14,13.620000000000005
916,001022.png,0.072463768115942,420.14,171.89,431.62,189.41,17.519999999999982
917,006956.png,0.0790513833992094,580.71,183.78,591.1300000000001,193.21,9.430000000000009
918,004772.png,0.9090909090909092,739.59,165.38,759.65,209.11,43.73000000000002
919,004171.png,1.0,699.52,169.05,707.71,197.82,28.769999999999985
920,006303.png,0.3949843260188088,364.26,188.59,377.7000000000001,222.92,34.329999999999984
921,007088.png,0.6545454545454545,742.89,163.98,754.32,178.83,14.850000000000025
922,000326.png,0.9090909090909092,288.91,173.81,295.86,192.66000000000005,18.850000000000023
923,000326.png,0.7509881422924901,302.27,120.32999999999998,307.1700000000001,142.99,22.660000000000025
924,005146.png,0.0,612.4,198.2,613.4,198.45,0.25
925,000652.png,0.2931034482758621,640.55,174.14,644.55,179.64,5.5
926,005982.png,0.2272727272727272,614.3400000000001,177.12,621.52,194.49,17.370000000000005
927,006024.png,0.7438016528925621,883.77,156.37,894.98,188.3,31.930000000000007
928,006613.png,0.576923076923077,703.26,166.25,712.54,182.02,15.769999999999982
929,006613.png,1.0,621.32,168.41,634.92,203.98,35.56999999999999
930,006613.png,0.48,604.3400000000001,177.52,613.27,199.29,21.769999999999985
931,006613.png,0.462962962962963,685.85,168.36,691.12,182.0,13.639999999999986
932,006613.png,0.8333333333333334,669.5699999999999,170.56,681.01,198.27000000000004,27.71000000000004
933,006613.png,0.7575757575757576,612.8400000000001,169.24,620.31,200.91,31.66999999999996
934,004517.png,0.034090909090909,129.91999999999996,221.57,198.25,336.83,115.26
935,000642.png,0.6545454545454545,468.48,167.12,471.94000000000005,177.15999999999997,10.039999999999964
936,000642.png,0.625,476.78,166.08,480.5799999999999,177.16,11.079999999999984
937,005435.png,0.4914933837429111,729.71,167.8,736.1599999999999,189.13,21.329999999999984
938,001515.png,0.0790513833992094,511.55000000000007,161.45999999999998,528.18,180.06,18.600000000000023
939,006841.png,0.0826446280991735,4.479999999999999,188.06,32.85,231.34,43.27999999999997
940,005749.png,0.0790513833992094,404.6,190.93,420.14,211.16000000000005,20.230000000000015
941,000307.png,0.1439393939393939,294.38,185.08000000000004,306.7900000000001,210.38,25.299999999999955
942,000307.png,0.2892561983471074,395.39,181.61,402.59,198.72000000000003,17.110000000000014
943,004108.png,0.6818181818181818,383.76,182.3,387.98,193.46,11.159999999999968
944,003511.png,0.1153846153846153,489.4,182.49,513.76,221.14,38.64999999999998
945,003511.png,0.0266666666666666,597.02,182.24,606.49,188.35,6.110000000000014
946,003511.png,0.75,609.03,167.76,615.46,186.07,18.31
947,000888.png,0.0652173913043478,916.87,183.94,923.82,191.63,7.689999999999998
948,002687.png,0.0790513833992094,819.81,167.45,830.74,193.69,26.24000000000001
949,002687.png,0.1652892561983471,762.04,166.41,769.49,183.78,17.370000000000005
950,004729.png,0.0,398.37,180.23,414.30000000000007,207.44,27.21000000000004
951,004729.png,0.0,430.22,176.90999999999997,451.46,205.12,28.21000000000004
952,004729.png,0.0,379.7900000000001,174.59000000000003,395.39,201.14,26.549999999999955
953,004729.png,0.1652892561983471,856.3,179.95,885.04,230.27000000000004,50.32000000000005
954,004667.png,0.3525925925925926,784.1300000000001,162.27,797.29,178.78,16.50999999999999
